pairs/category,pairs/pairID,pairs/pairLevel,pairs/video1,pairs/video1Level,pairs/video2,pairs/video2Level
Comedy,1301,medium-very_low,7312852220582661419,very_low,7348942217689451806,medium
Comedy,1302,medium-very_low,7348942217689451806,medium,7311356836651732266,very_low
Comedy,1303,medium-very_low,7350028979115429163,very_low,7348942217689451806,medium
Comedy,1304,medium-very_low,7355510634924018986,very_low,7348942217689451806,medium
Comedy,1305,medium-very_low,7340853821226175787,very_low,7348942217689451806,medium
Comedy,1306,medium-very_low,7340772433810443550,very_low,7348942217689451806,medium
Comedy,1307,medium-very_low,7339937331039767841,very_low,7348942217689451806,medium
Comedy,1308,medium-very_low,7339745900022992171,very_low,7348942217689451806,medium
Comedy,1309,medium-very_low,7348942217689451806,medium,7348094032645573920,very_low
Comedy,1310,medium-very_low,7352951753567915310,very_low,7348942217689451806,medium
Comedy,1311,medium-very_low,7348942217689451806,medium,7352906839786278177,very_low
Comedy,1312,medium-very_low,7337752906247982368,very_low,7348942217689451806,medium
Comedy,1313,medium-very_low,7348942217689451806,medium,7336226316993269034,very_low
Comedy,1314,medium-very_low,7335719362659192065,very_low,7348942217689451806,medium
Comedy,1315,medium-very_low,7348942217689451806,medium,7335076878912343328,very_low
Comedy,1316,medium-very_low,7334949225635106094,very_low,7348942217689451806,medium
Comedy,1317,medium-very_low,7348942217689451806,medium,7344640925726969119,very_low
Comedy,1318,medium-low,7208612613729701162,low,7341796912883862814,medium
Comedy,1319,medium-low,7325810109223800110,low,7341796912883862814,medium
Comedy,1320,medium-low,7341796912883862814,medium,7350772960304844078,low
Comedy,1321,medium-low,7341796912883862814,medium,7350708324125445408,low
Comedy,1322,medium-low,7341796912883862814,medium,7321819022452968734,low
Comedy,1323,medium-low,7348972113509813547,low,7341796912883862814,medium
Comedy,1324,medium-low,7341796912883862814,medium,7348132530765303083,low
Comedy,1325,medium-low,7341796912883862814,medium,7336724718667451690,low
Comedy,1326,medium-low,7347043177376795937,low,7341796912883862814,medium
Comedy,1327,medium-low,7345739405945998610,low,7341796912883862814,medium
Comedy,1328,medium-low,7343760551085935914,low,7341796912883862814,medium
Comedy,1329,medium-low,7331211859476876575,low,7341796912883862814,medium
Comedy,1330,medium-low,7341796912883862814,medium,7343116185057217823,low
Comedy,1331,medium-very_low,7341796912883862814,medium,7269888512764267808,very_low
Comedy,1332,medium-very_low,7341796912883862814,medium,7278423335225003296,very_low
Comedy,1333,medium-very_low,7292882113014123819,very_low,7341796912883862814,medium
Comedy,1334,medium-very_low,7341796912883862814,medium,7296967605263338784,very_low
Comedy,1335,medium-very_low,7341796912883862814,medium,7312852220582661419,very_low
Comedy,1336,medium-very_low,7311356836651732266,very_low,7341796912883862814,medium
Comedy,1337,medium-very_low,7341796912883862814,medium,7350028979115429163,very_low
Comedy,1338,medium-very_low,7341796912883862814,medium,7355510634924018986,very_low
Comedy,1339,medium-very_low,7340853821226175787,very_low,7341796912883862814,medium
Comedy,1340,medium-very_low,7340772433810443550,very_low,7341796912883862814,medium
Comedy,1341,medium-very_low,7341796912883862814,medium,7339937331039767841,very_low
Comedy,1342,medium-very_low,7339745900022992171,very_low,7341796912883862814,medium
Comedy,1343,medium-very_low,7341796912883862814,medium,7348094032645573920,very_low
Comedy,1344,medium-very_low,7341796912883862814,medium,7352951753567915310,very_low
Comedy,1345,medium-very_low,7341796912883862814,medium,7352906839786278177,very_low
Comedy,1346,medium-very_low,7337752906247982368,very_low,7341796912883862814,medium
Comedy,1347,medium-very_low,7341796912883862814,medium,7336226316993269034,very_low
Comedy,1348,medium-very_low,7335719362659192065,very_low,7341796912883862814,medium
Comedy,1349,medium-very_low,7341796912883862814,medium,7335076878912343328,very_low
Comedy,1350,medium-very_low,7341796912883862814,medium,7334949225635106094,very_low
Comedy,1351,medium-very_low,7341796912883862814,medium,7344640925726969119,very_low
Comedy,1352,low-very_low,7269888512764267808,very_low,7208612613729701162,low
Comedy,1353,low-very_low,7208612613729701162,low,7278423335225003296,very_low
Comedy,1354,low-very_low,7292882113014123819,very_low,7208612613729701162,low
Comedy,1355,low-very_low,7208612613729701162,low,7296967605263338784,very_low
Comedy,1356,low-very_low,7312852220582661419,very_low,7208612613729701162,low
Comedy,1357,low-very_low,7311356836651732266,very_low,7208612613729701162,low
Comedy,1358,low-very_low,7350028979115429163,very_low,7208612613729701162,low
Comedy,1359,low-very_low,7208612613729701162,low,7355510634924018986,very_low
Comedy,1360,low-very_low,7340853821226175787,very_low,7208612613729701162,low
Comedy,1361,low-very_low,7208612613729701162,low,7340772433810443550,very_low
Comedy,1362,low-very_low,7339937331039767841,very_low,7208612613729701162,low
Comedy,1363,low-very_low,7208612613729701162,low,7339745900022992171,very_low
Comedy,1364,low-very_low,7208612613729701162,low,7348094032645573920,very_low
Comedy,1365,low-very_low,7352951753567915310,very_low,7208612613729701162,low
Comedy,1366,low-very_low,7208612613729701162,low,7352906839786278177,very_low
Comedy,1367,low-very_low,7337752906247982368,very_low,7208612613729701162,low
Comedy,1368,low-very_low,7336226316993269034,very_low,7208612613729701162,low
Comedy,1369,low-very_low,7208612613729701162,low,7335719362659192065,very_low
Comedy,1370,low-very_low,7208612613729701162,low,7335076878912343328,very_low
Comedy,1371,low-very_low,7334949225635106094,very_low,7208612613729701162,low
Comedy,1372,low-very_low,7344640925726969119,very_low,7208612613729701162,low
Comedy,1373,low-very_low,7325810109223800110,low,7269888512764267808,very_low
Comedy,1374,low-very_low,7278423335225003296,very_low,7325810109223800110,low
Comedy,1375,low-very_low,7325810109223800110,low,7292882113014123819,very_low
Comedy,1376,low-very_low,7296967605263338784,very_low,7325810109223800110,low
Comedy,1377,low-very_low,7312852220582661419,very_low,7325810109223800110,low
Comedy,1378,low-very_low,7311356836651732266,very_low,7325810109223800110,low
Comedy,1379,low-very_low,7325810109223800110,low,7350028979115429163,very_low
Comedy,1380,low-very_low,7355510634924018986,very_low,7325810109223800110,low
Comedy,1381,low-very_low,7325810109223800110,low,7340853821226175787,very_low
Comedy,1382,low-very_low,7340772433810443550,very_low,7325810109223800110,low
Comedy,1383,low-very_low,7339937331039767841,very_low,7325810109223800110,low
Comedy,1384,low-very_low,7325810109223800110,low,7339745900022992171,very_low
Comedy,1385,low-very_low,7348094032645573920,very_low,7325810109223800110,low
Comedy,1386,low-very_low,7325810109223800110,low,7352951753567915310,very_low
Comedy,1387,low-very_low,7325810109223800110,low,7352906839786278177,very_low
Comedy,1388,low-very_low,7337752906247982368,very_low,7325810109223800110,low
Comedy,1389,low-very_low,7325810109223800110,low,7336226316993269034,very_low
Comedy,1390,low-very_low,7335719362659192065,very_low,7325810109223800110,low
Comedy,1391,low-very_low,7325810109223800110,low,7335076878912343328,very_low
Comedy,1392,low-very_low,7325810109223800110,low,7334949225635106094,very_low
Comedy,1393,low-very_low,7325810109223800110,low,7344640925726969119,very_low
Comedy,1394,low-very_low,7350772960304844078,low,7269888512764267808,very_low
Comedy,1395,low-very_low,7350772960304844078,low,7278423335225003296,very_low
Comedy,1396,low-very_low,7350772960304844078,low,7292882113014123819,very_low
